"","timestamp","GHR","DHR","DBT","WBT","AP","RH","DPT","diff_rat","clearness_index","DIR_rad","GND_rad","DIF_rad","TOT_rad","E_rel","PV_Yield","month","hour"
"1519",2004-03-05 06:30:00,0,0,1.8,1.8,101880,100,1.8,NA,0,NA,0,NA,NA,NA,NA,3,6
"1520",2004-03-05 07:30:00,34,34,1.3,1.3,101910,100,1.3,1,0.233431881276941,0,0.5632920155171,31.3893760490946,31.9526680646117,0.652688303682068,20.4380300628635,3,7
"1521",2004-03-05 08:30:00,194,58,2,1.9,101960,98.357039808194,1.7683731602048,0.298969072164948,0.563526230650042,260.456257220332,3.21407797089169,77.0419672268238,340.712302418047,0.999651310087085,333.781629485488,3,8
"1522",2004-03-05 09:30:00,296,118,3.1,3,101980,98.4328113358714,2.87709956126069,0.398648648648649,0.578406736209695,319.33525735487,4.90395401744299,152.242083738927,476.481295111239,0.981478872467419,458.303197792043,3,9
"1523",2004-03-05 10:30:00,328,188,4.4,4.4,101970,100,4.4,0.573170731707317,0.515137505104257,244.303435133436,5.4341112085179,224.578801606135,474.316347948089,0.975690898425214,453.530420793892,3,10
"1524",2004-03-05 11:30:00,109,109,5.4,5.3,101960,98.5737502839901,5.19338341731332,1,0.153374781932952,0,1.80584793209894,97.6860079920717,99.4918559241706,0.885912215954685,86.3782295402017,3,11
"1525",2004-03-05 12:30:00,112,112,5.8,5.7,101950,98.5960688466933,5.59596738100071,1,0.153721614024444,0,1.85555016876221,100.489190097187,102.344740265949,0.888598915277305,89.1245566809665,3,12
"1526",2004-03-05 13:30:00,106,106,5.5,5.4,101930,98.5795868380701,5.29406504993512,1,0.15378882188584,0,1.75614569543566,94.907274758191,96.6634204536267,0.880896010604159,83.4474130199732,3,13
"1527",2004-03-05 14:30:00,90,90,5.9,5.9,101900,100,5.9,1,0.151164537910454,0,1.49106709989821,80.049293587883,81.5403606877812,0.850282729724592,67.9457132589677,3,14
"1528",2004-03-05 15:30:00,67,67,5.6,5.5,101910,98.5853099049701,5.39473139737052,1,0.147782087873978,0,1.11001661881311,58.9884872518941,60.0985038707072,0.791815033102106,46.6351608551356,3,15
"1529",2004-03-05 16:30:00,38,38,5.9,5.6,101880,95.818422343603,5.28412700106474,1,0.139228019558672,0,0.629561664401465,33.2826279679053,33.9121896323068,0.653195742148913,21.7082719172739,3,16
"1530",2004-03-05 17:30:00,15,15,6,5.5,101880,93.0782325965678,4.96671787657635,1,0.225946819364978,NA,0.248511183316368,NA,NA,NA,NA,3,17
"1531",2004-03-05 18:30:00,0,0,5.4,5.1,101910,95.7348211904013,4.77414801659959,NA,0,0,0,NA,NA,NA,NA,3,18
"1532",2004-03-05 19:30:00,0,0,4.8,4.5,101930,95.630919427387,4.16175554244186,NA,0,0,0,NA,NA,NA,NA,3,19
"1533",2004-03-05 20:30:00,0,0,4.9,4.7,101950,97.0944743815474,4.47802125495687,NA,0,0,0,NA,NA,NA,NA,3,20
"1534",2004-03-05 21:30:00,0,0,5,4.7,101970,95.664994894463,4.36578856013942,NA,0,0,0,NA,NA,NA,NA,3,21
"1535",2004-03-05 22:30:00,0,0,5.1,4.9,101990,97.1170553040457,4.68065348140965,NA,0,0,0,NA,NA,NA,NA,3,22
"1536",2004-03-05 23:30:00,0,0,5.4,5.1,102010,95.7326407943388,4.77382183907069,NA,0,0,0,NA,NA,NA,NA,3,23
"1537",2004-03-06 00:30:00,0,0,5.4,5.1,102020,95.7324227566022,4.77378922123717,NA,0,0,0,NA,NA,NA,NA,3,0
"1538",2004-03-06 01:30:00,0,0,5.3,4.9,102030,94.29530926172,4.45805609390724,NA,0,0,0,NA,NA,NA,NA,3,1
"1539",2004-03-06 02:30:00,0,0,5.1,4.6,102060,92.821365301446,4.03497702784319,NA,0,0,0,NA,NA,NA,NA,3,2
"1540",2004-03-06 03:30:00,0,0,5,4.4,102050,91.3640053150143,3.71098687606401,NA,0,0,0,NA,NA,NA,NA,3,3
"1541",2004-03-06 04:30:00,0,0,5.1,4.5,102050,91.3985650900201,3.81530062126843,NA,0,0,0,NA,NA,NA,NA,3,4
"1542",2004-03-06 05:30:00,0,0,5.1,4.6,102060,92.821365301446,4.03497702784319,NA,0,0,0,NA,NA,NA,NA,3,5
"1543",2004-03-06 06:30:00,0,0,5.3,4.7,102090,91.4652090045934,4.02356262811665,NA,0,NA,0,NA,NA,NA,NA,3,6
"1544",2004-03-06 07:30:00,37,37,5.4,4.9,102110,92.9048265952098,4.34517456588416,1,0.24032450394107,0,0.612994252180373,34.3388342901082,34.9518285422886,0.662984502338669,22.7090702388969,3,7
"1545",2004-03-06 08:30:00,50,50,5.6,5,102160,91.5630610892702,4.33567419635275,1,0.14184157622778,0,0.828370611054559,43.8368357747376,44.6652063857922,0.724505268026746,31.7129737775281,3,8
"1546",2004-03-06 09:30:00,162,136,5.9,5.1,102190,88.9134671336431,4.21324344440414,0.839506172839506,0.311610154022087,46.1237621295597,2.68392077981677,137.723479776198,186.531162685575,0.959042719642389,175.31352648883,3,9
"1547",2004-03-06 10:30:00,98,98,6.3,5.4,102230,87.7360150700368,4.41721056642427,1,0.152010869266406,0,1.62360639766694,87.4479381108491,89.0715445085161,0.864006153182584,75.4191952782576,3,10
"1548",2004-03-06 11:30:00,231,193,7.9,6.5,102230,82.1776919366,5.04944159727195,0.835497835497836,0.321526766697262,64.9926806334865,3.82707222307206,198.921050754254,267.740803610813,0.969609498089777,254.411945683089,3,11
"1549",2004-03-06 12:30:00,325,226,8.4,6.2,102230,72.8357643209812,3.81107788379098,0.695384615384615,0.441492220435813,168.887970421671,5.38440897185463,254.876887747777,429.149267141302,0.96288045286964,404.955051879818,3,12
"1550",2004-03-06 13:30:00,397,189,9.9,7.1,102200,67.5425622440545,4.17548925209807,0.476070528967254,0.569926947785602,356.60666446344,6.5772626517732,226.001472778871,589.185399894083,0.930859202435177,537.47967840322,3,13
"1551",2004-03-06 14:30:00,192,160,8.3,5.9,102210,70.35027685218,3.22286842139948,0.833333333333333,0.318680609475098,55.6800748987034,3.18094314644951,163.203688334217,222.06470637937,0.959882802141421,208.892970763818,3,14
"1552",2004-03-06 15:30:00,143,120,8.4,5.9,102200,69.2762261326292,3.10128283960059,0.839160839160839,0.310678065168217,41.372787365145,2.36913994761604,120.987740819369,164.72966813213,0.93677456477526,151.228271906648,3,15
"1553",2004-03-06 16:30:00,144,68,8.4,5.9,102200,69.2762261326292,3.10128283960059,0.472222222222222,0.514852938661556,148.963807139583,2.38570735983713,79.3434148894695,230.69292938889,0.961436295488322,217.360624318464,3,16
"1554",2004-03-06 17:30:00,16,16,7.7,5.3,102210,69.682422731706,2.51320521765821,1,0.219062536031627,NA,0.265078595537459,NA,NA,NA,NA,3,17
"1555",2004-03-06 18:30:00,0,0,6.9,4.9,102240,73.7981562893438,2.55074978701691,NA,0,0,0,NA,NA,NA,NA,3,18
"1556",2004-03-06 19:30:00,0,0,6.2,4.4,102270,75.6957411293593,2.23086559329259,NA,0,0,0,NA,NA,NA,NA,3,19
"1557",2004-03-06 20:30:00,0,0,5.9,4.6,102260,82.1096124056264,3.08370852726357,NA,0,0,0,NA,NA,NA,NA,3,20
"1558",2004-03-06 21:30:00,0,0,5.8,4.6,102290,83.3938766815377,3.20520478885567,NA,0,0,0,NA,NA,NA,NA,3,21
"1559",2004-03-06 22:30:00,0,0,6,4.7,102290,82.1769584592301,3.19299753461387,NA,0,0,0,NA,NA,NA,NA,3,22
"1560",2004-03-06 23:30:00,0,0,5.7,4.5,102290,83.3282293610392,3.09620113692835,NA,0,0,0,NA,NA,NA,NA,3,23
"1561",2004-03-07 00:30:00,0,0,5.8,4.5,102290,82.0363101040939,2.97340462377053,NA,0,0,0,NA,NA,NA,NA,3,0
"1562",2004-03-07 01:30:00,0,0,5.4,4.5,102260,87.2930791489391,3.45929923725022,NA,0,0,0,NA,NA,NA,NA,3,1
"1563",2004-03-07 02:30:00,0,0,5.4,4.6,102260,88.688518531066,3.68417827035213,NA,0,0,0,NA,NA,NA,NA,3,2
"1564",2004-03-07 03:30:00,0,0,5.5,4.7,102250,88.7339160484744,3.79004064257316,NA,0,0,0,NA,NA,NA,NA,3,3
"1565",2004-03-07 04:30:00,0,0,5.5,4.4,102250,84.5766715001919,3.11033407044212,NA,0,0,0,NA,NA,NA,NA,3,4
"1566",2004-03-07 05:30:00,0,0,5.1,4.2,102280,87.1384680434656,3.13901765579456,NA,0,0,0,NA,NA,NA,NA,3,5
"1567",2004-03-07 06:30:00,1,1,4.5,3.9,102310,91.1754770810989,3.18707850560461,1,NA,NA,0.0165674122210912,NA,NA,NA,NA,3,6
"1568",2004-03-07 07:30:00,40,40,4.3,3.6,102320,89.6343648087023,2.74892247342763,1,0.246462845713312,0,0.662696488843647,37.2651395606423,37.9278360494859,0.688290067586448,25.5832457811502,3,7
"1569",2004-03-07 08:30:00,51,51,4.7,4,102350,89.8006763342596,3.17000209309034,1,0.141364164754093,0,0.84493802327565,44.7170492358498,45.5619872591254,0.732634451005751,32.712675891874,3,8
"1570",2004-03-07 09:30:00,165,138,4.6,3.9,102390,89.756984737686,3.06438836798366,0.836363636363636,0.312490088625127,47.3723758871841,2.73362301648004,139.539250777384,189.645249681048,0.966308647433935,179.590727817333,3,9
"1571",2004-03-07 10:30:00,285,198,4.7,4,102450,89.7953467307102,3.1691633181642,0.694736842105263,0.436679028843899,149.152685870792,4.72171248301098,220.882349387904,374.756747741707,0.985267951442974,361.851096874165,3,10
"1572",2004-03-07 11:30:00,379,217,6.3,4.5,102480,75.764614095851,2.34040047202339,0.572559366754617,0.521893313048845,274.911011484608,6.27904923179355,259.991965007811,541.182025724213,0.956144254798222,507.099123002344,3,11
"1573",2004-03-07 12:30:00,389,223,6.8,4.4,102490,68.5837310192506,1.42920668740609,0.573264781491003,0.523083166821371,281.036902041321,6.44472335400447,267.690398786402,555.172024181727,0.95136722789284,517.609020256438,3,12
"1574",2004-03-07 13:30:00,227,189,6.6,4.2,102510,68.3366111613838,1.18770504034534,0.832599118942731,0.322499298408448,64.6281135553263,3.7608025741877,194.250748268284,262.639664397798,0.975072007201164,250.970733040301,3,13
"1575",2004-03-07 14:30:00,194,163,5.6,4.5,102560,84.6133162688816,3.21450214802956,0.84020618556701,0.318260966907315,53.4417205651804,3.21407797089169,166.274241479006,222.930040015078,0.972549326645644,212.474251099636,3,14
"1576",2004-03-07 15:30:00,236,135,4.3,3.4,102580,86.6923839446177,2.27984682717471,0.572033898305085,0.505168120313669,179.482101578508,3.90990928417752,147.810437390313,331.202448252998,0.989009921663908,321.01125725356,3,15
"1577",2004-03-07 16:30:00,135,78,5.6,4.4,102640,83.2320735164958,2.98203566320469,0.577777777777778,0.471320708893296,109.490400260549,2.23660064984731,84.4409698342526,196.167970744648,0.964285914622499,185.37877086736,3,16
"1578",2004-03-07 17:30:00,17,17,5.7,4.2,102680,79.2097145751322,2.38240837396781,1,0.213359977850249,NA,0.28164600775855,NA,NA,NA,NA,3,17
"1579",2004-03-07 18:30:00,0,0,5.2,3.7,102780,78.7792605662988,1.81975834563861,NA,0,0,0,NA,NA,NA,NA,3,18
"1580",2004-03-07 19:30:00,0,0,3.9,3.1,102900,87.9358676937501,2.08578930846971,NA,0,0,0,NA,NA,NA,NA,3,19
"1581",2004-03-07 20:30:00,0,0,2.5,2,102980,91.9606154972203,1.32788647671705,NA,0,0,0,NA,NA,NA,NA,3,20
"1582",2004-03-07 21:30:00,0,0,1.2,0.9,103070,94.8749624601764,0.470829298225127,NA,0,0,0,NA,NA,NA,NA,3,21
"1583",2004-03-07 22:30:00,0,0,2.4,2.2,103140,96.7540909470431,1.93753134052267,NA,0,0,0,NA,NA,NA,NA,3,22
"1584",2004-03-07 23:30:00,0,0,2.4,2.1,103190,95.136465458263,1.70191768419696,NA,0,0,0,NA,NA,NA,NA,3,23
"1585",2004-03-08 00:30:00,0,0,2.7,2.4,103240,95.1978617202395,2.00920410604262,NA,0,0,0,NA,NA,NA,NA,3,0
"1586",2004-03-08 01:30:00,0,0,2.7,2.4,103310,95.1960258516026,2.00893418244006,NA,0,0,0,NA,NA,NA,NA,3,1
"1587",2004-03-08 02:30:00,0,0,3.2,2.9,103370,95.2961532944226,2.52083659343075,NA,0,0,0,NA,NA,NA,NA,3,2
"1588",2004-03-08 03:30:00,0,0,3.3,3,103410,95.3150518331043,2.62306306214946,NA,0,0,0,NA,NA,NA,NA,3,3
"1589",2004-03-08 04:30:00,0,0,3.3,2.8,103440,92.2122258598136,2.15836991876278,NA,0,0,0,NA,NA,NA,NA,3,4
"1590",2004-03-08 05:30:00,0,0,3.2,2.6,103500,90.6248839794237,1.8164240399026,NA,0,0,0,NA,NA,NA,NA,3,5
"1591",2004-03-08 06:30:00,1,1,3.1,2.5,103540,90.5827881505503,1.71108214532663,1,NA,NA,0.0165674122210912,NA,NA,NA,NA,3,6
"1592",2004-03-08 07:30:00,43,43,2.9,2.4,103580,92.0721605922432,1.7409169542101,1,0.251959706634226,0,0.71239872550692,40.2496969480786,40.9620956735855,0.713019220333437,28.6226262899955,3,7
"1593",2004-03-08 08:30:00,53,53,3.2,2.6,103620,90.618807624869,1.81548705533782,1,0.143611896328455,0,0.878072847717832,46.4832047201804,47.3612775678983,0.747517110995717,34.6952980730091,3,8
"1594",2004-03-08 09:30:00,168,141,4.1,3.2,103610,86.5085494241891,2.05344412225231,0.839285714285714,0.313341590629183,46.8618591036174,2.78332525314332,142.745664800188,192.390849156948,0.969718851680889,182.833732652019,3,9
"1595",2004-03-08 10:30:00,101,101,5.5,3.5,103670,72.1173412017694,0.880088293061179,1,0.152889608588341,0,1.67330863433021,90.3104039002089,91.9837125345392,0.872783799942517,78.6762562755409,3,10
"1596",2004-03-08 11:30:00,113,113,6.1,3.9,103670,70.1397989981132,1.07073414645012,1,0.153963764934385,0,1.8721175809833,101.488310608075,103.360428189058,0.888823652149383,90.0318094053081,3,11
"1597",2004-03-08 12:30:00,116,116,6,3.7,103700,68.6993862210246,0.687233377902742,1,0.154425697954276,0,1.92181981764658,104.305446256593,106.22726607424,0.893391832822847,93.0045204951487,3,12
"1598",2004-03-08 13:30:00,109,109,6.5,4.1,103710,68.0199701510505,1.02759515789657,1,0.153273864712473,0,1.80584793209894,97.7420093964519,99.5478573285508,0.881291048916314,85.9760228904011,3,13
"1599",2004-03-08 14:30:00,94,94,6.4,4.4,103690,73.0914445943966,1.9336831411695,1,0.152446123329988,0,1.55733674878257,83.8359127862609,85.3932495350435,0.856349453844203,71.6639333492899,3,14
"1600",2004-03-08 15:30:00,148,124,7.2,4.6,103660,66.3879935236061,1.35798670561911,0.837837837837838,0.312215573771599,42.1412611485055,2.45197700872149,124.895056881402,169.488295038629,0.944864646592326,156.940628033346,3,15
"1601",2004-03-08 16:30:00,86,72,7.3,4.5,103660,64.0471255055409,0.954205988785059,0.837209302325581,0.293370149380883,26.3686452336768,1.42479745101384,71.1311734364556,98.9246161211463,0.87688939960898,85.0110282922804,3,16
"1602",2004-03-08 17:30:00,19,19,6.7,4.5,103660,70.8343337982473,1.78378231475477,1,0.220154187968908,NA,0.314780832200732,NA,NA,NA,NA,3,17
"1603",2004-03-08 18:30:00,0,0,6.3,4.2,103710,71.6736844646619,1.56385310361271,NA,0,0,0,NA,NA,NA,NA,3,18
"1604",2004-03-08 19:30:00,0,0,6.1,3.8,103760,68.8135322567203,0.805921515998008,NA,0,0,0,NA,NA,NA,NA,3,19
"1605",2004-03-08 20:30:00,0,0,5.4,3.7,103760,76.0903218989777,1.52910792918575,NA,0,0,0,NA,NA,NA,NA,3,20
"1606",2004-03-08 21:30:00,0,0,4.9,3.3,103720,77.008288833512,1.21150386885669,NA,0,0,0,NA,NA,NA,NA,3,21
"1607",2004-03-08 22:30:00,0,0,5,3.4,103730,77.1005463529862,1.32514708922204,NA,0,0,0,NA,NA,NA,NA,3,22
"1608",2004-03-08 23:30:00,0,0,3.1,2.1,103750,84.3734233765854,0.723718141845871,NA,0,0,0,NA,NA,NA,NA,3,23
"1609",2004-03-09 00:30:00,0,0,2.5,1.6,103760,85.5460550182593,0.325818122944624,NA,0,0,0,NA,NA,NA,NA,3,0
"1610",2004-03-09 01:30:00,0,0,3.7,2.2,103780,77.3050977115692,0.100605471609818,NA,0,0,0,NA,NA,NA,NA,3,1
"1611",2004-03-09 02:30:00,0,0,3.8,2.1,103770,74.4600733535288,-0.318160198228381,NA,0,0,0,NA,NA,NA,NA,3,2
"1612",2004-03-09 03:30:00,0,0,3.7,2.2,103720,77.3124221175252,0.101910516138039,NA,0,0,0,NA,NA,NA,NA,3,3
"1613",2004-03-09 04:30:00,0,0,3.7,2.2,103700,77.3148635956194,0.102345508371211,NA,0,0,0,NA,NA,NA,NA,3,4
"1614",2004-03-09 05:30:00,0,0,3.7,2.1,103680,75.8387899409562,-0.162885962802846,NA,0,0,0,NA,NA,NA,NA,3,5
"1615",2004-03-09 06:30:00,1,1,3.7,2.2,103660,77.3197465659878,0.103215458930059,1,NA,NA,0.0165674122210912,NA,NA,NA,NA,3,6
"1616",2004-03-09 07:30:00,62,43,3.7,2,103670,74.3657887062992,-0.432155703467993,0.693548387096774,0.346267231006422,39.2937787179427,1.02717955770765,42.0700659217184,82.3910241973688,0.861323018991059,69.5459799854543,3,7
"1617",2004-03-09 08:30:00,215,74,3.7,2.1,103680,75.8387899409562,-0.162885962802846,0.344186046511628,0.569775341260526,252.873162395495,3.5619936275346,94.5452950539156,350.980451076945,0.991280945349389,340.961828675855,3,8
"1618",2004-03-09 09:30:00,324,111,4.5,3.1,103680,79.4956776114792,1.26493579646799,0.342592592592593,0.595265733274126,365.773965667742,5.36784155963354,142.562191393849,513.703998621225,0.969157490537209,487.902876619023,3,9
"1619",2004-03-09 10:30:00,408,127,5.1,2.9,103670,68.9181343176189,-0.130325430557016,0.311274509803922,0.610276373656969,473.517112492586,6.7595041862052,166.096317650703,646.372934329494,0.941789451404371,596.572267000312,3,10
"1620",2004-03-09 11:30:00,425,202,5.8,3.5,103660,68.4559221173866,0.446799876856157,0.475294117647059,0.573042988679483,372.642850927149,7.04115019396375,240.675719662085,620.359720783199,0.943752745429977,573.756865850451,3,11
"1621",2004-03-09 12:30:00,245,205,5.5,3.3,103620,69.4250233354943,0.353725987727544,0.836734693877551,0.322944112835869,66.7122810239478,4.05901599416734,211.376363973381,282.147660991497,0.982074472720125,271.548215089492,3,12
"1622",2004-03-09 13:30:00,232,194,5.7,3.4,103550,68.3476095845283,0.329291821281152,0.836206896551724,0.322948087241149,63.6150020018659,3.84363963529315,199.325508300315,266.784149937474,0.979738392217083,256.151100646167,3,13
"1623",2004-03-09 14:30:00,199,167,5.8,3.7,103490,71.1407007973697,0.979435507399135,0.839195979899497,0.319100525033805,54.1695053986412,3.29691503199714,170.099515530106,227.565935960744,0.972738854148931,216.934983233988,3,14
"1624",2004-03-09 15:30:00,151,126,5.9,3.6,103440,68.6166699061837,0.57488258452847,0.834437086092715,0.314019060720622,43.3825020005372,2.50167924538477,126.656719700485,172.540900946407,0.952390092449393,161.039719711577,3,15
"1625",2004-03-09 16:30:00,121,84,5.9,3.2,103410,63.3767589615276,-0.518675805417614,0.694214876033058,0.403551756287703,68.3651238840291,2.00465687875203,84.7094608376889,155.07924160047,0.942001694808894,143.163210248974,3,16
"1626",2004-03-09 17:30:00,21,21,5,2.4,103400,63.3779227459017,-1.37170526961263,1,0.226015317196666,NA,0.347915656642915,NA,NA,NA,NA,3,17
"1627",2004-03-09 18:30:00,0,0,4.3,2.1,103420,67.9196428321519,-1.09546212835175,NA,0,0,0,NA,NA,NA,NA,3,18
"1628",2004-03-09 19:30:00,0,0,2.9,1.1,103440,71.9865682487143,-1.64721427362787,NA,0,0,0,NA,NA,NA,NA,3,19
"1629",2004-03-09 20:30:00,0,0,1.5,0.3,103430,79.9746600375446,-1.57438385112793,NA,0,0,0,NA,NA,NA,NA,3,20
"1630",2004-03-09 21:30:00,0,0,2.1,0.9,103430,80.5024767928819,-0.899910881188355,NA,0,0,0,NA,NA,NA,NA,3,21
"1631",2004-03-09 22:30:00,0,0,2.8,1,103410,71.86951852974,-1.76553814003901,NA,0,0,0,NA,NA,NA,NA,3,22
"1632",2004-03-09 23:30:00,0,0,2.4,1,103400,77.6154196357472,-1.10640491842892,NA,0,0,0,NA,NA,NA,NA,3,23
"1633",2004-03-10 00:30:00,0,0,2.2,1,103370,80.5947161340781,-0.786742442150394,NA,0,0,0,NA,NA,NA,NA,3,0
"1634",2004-03-10 01:30:00,0,0,2,0.9,103360,82.0309494288892,-0.740451549050102,NA,0,0,0,NA,NA,NA,NA,3,1
"1635",2004-03-10 02:30:00,0,0,1.7,0.7,103320,83.4269336939701,-0.803182202995728,NA,0,0,0,NA,NA,NA,NA,3,2
"1636",2004-03-10 03:30:00,0,0,1.5,0.6,103250,84.9361707285051,-0.754086144040824,NA,0,0,0,NA,NA,NA,NA,3,3
"1637",2004-03-10 04:30:00,0,0,1.6,0.7,103220,85.0059353157875,-0.644724156219,NA,0,0,0,NA,NA,NA,NA,3,4
"1638",2004-03-10 05:30:00,0,0,1,0.7,103190,94.8249867819317,0.264779831833594,NA,0,0,0,NA,NA,NA,NA,3,5
"1639",2004-03-10 06:30:00,2,2,0.7,0.3,103160,93.0157037996294,-0.298144348186074,1,NA,NA,0.0331348244421823,NA,NA,NA,NA,3,6
"1640",2004-03-10 07:30:00,48,40,0.9,0.6,103150,94.8026776104483,0.162151963778357,0.833333333333333,0.256050289503024,15.9958077817774,0.795235786612376,38.159722372125,54.9507659405148,0.790744183249763,42.5829585619296,3,7
"1641",2004-03-10 08:30:00,116,97,1.5,1.1,103180,93.2626524889999,0.531808444724982,0.836206896551724,0.300797828767708,33.556481917067,1.92181981764658,96.127422508882,131.605724243596,0.942812179840913,121.597890158574,3,8
"1642",2004-03-10 09:30:00,174,145,2.1,1.4,103170,88.565821725063,0.411164354413382,0.833333333333333,0.314972564153821,49.2822420689778,2.88272972646986,146.178210949452,198.343182744899,0.981224166769773,190.726741738862,3,9
"1643",2004-03-10 10:30:00,217,181,2.5,1.5,103150,84.0159317699085,0.0769971748644667,0.834101382488479,0.320779795863437,60.1544186170992,3.59512845197678,184.673565990239,248.423113059315,0.992194016809504,241.55424788635,3,10
"1644",2004-03-10 11:30:00,242,202,2.7,1.6,103100,82.5981548587349,0.0384408314674695,0.834710743801653,0.32294819498896,66.3379813035638,4.00931375750406,207.51908723784,277.866382298907,0.994854309332956,270.90783649185,3,11
"1645",2004-03-10 12:30:00,248,207,3.5,2,103040,77.2035422406232,-0.11155382726769,0.834677419354839,0.32372195653274,67.8778822778963,4.10871823083061,212.994826502267,284.981427010994,0.991641607559704,276.947451597724,3,12
"1646",2004-03-10 13:30:00,234,196,3.9,2.5,102960,79.0585694860557,0.604542287987265,0.837606837606838,0.322498772039686,63.1226826354651,3.87677445973533,200.948686417155,267.948143512355,0.988273064904288,259.509814363882,3,13
"1647",2004-03-10 14:30:00,202,169,2.7,1.8,102920,85.7371354994317,0.553058905143933,0.836633663366337,0.320324465342856,55.3649534161095,3.34661726866042,171.749063797388,230.460634482158,0.98779818036963,223.09562348054,3,14
"1648",2004-03-10 15:30:00,210,145,5,3.1,102840,73.0488448915227,0.576241670422046,0.69047619047619,0.430625444744816,111.492640651956,3.47915656642915,157.864594606562,272.836391824946,0.983625718204137,263.001514023817,3,15
"1649",2004-03-10 16:30:00,91,76,2.9,2,102820,85.86724349826,0.770504541344409,0.835164835164835,0.29689511028931,27.2020964072487,1.5076345121193,74.7220141796887,103.431745099057,0.902747358596537,91.5052799895398,3,16
"1650",2004-03-10 17:30:00,22,22,2.8,1.5,102790,79.6139803465387,-0.369707918059249,1,0.221085428118142,NA,0.364483068864006,NA,NA,NA,NA,3,17
"1651",2004-03-10 18:30:00,0,0,2.6,1.6,102800,84.1160139283282,0.191399781745198,NA,0,0,0,NA,NA,NA,NA,3,18
"1652",2004-03-10 19:30:00,0,0,2.3,1.1,102760,80.7454648655301,-0.663644675042667,NA,0,0,0,NA,NA,NA,NA,3,19
"1653",2004-03-10 20:30:00,0,0,1.9,1.1,102710,86.8684537577901,-0.0525384541437791,NA,0,0,0,NA,NA,NA,NA,3,20
"1654",2004-03-10 21:30:00,0,0,1.8,1.3,102690,91.7238397147404,0.59902529342473,NA,0,0,0,NA,NA,NA,NA,3,21
"1655",2004-03-10 22:30:00,0,0,1.6,1.2,102640,93.3129933325873,0.638467001963451,NA,0,0,0,NA,NA,NA,NA,3,22
"1656",2004-03-10 23:30:00,0,0,1.5,1,102610,91.6166882856581,0.285897546240761,NA,0,0,0,NA,NA,NA,NA,3,23
"1657",2004-03-11 00:30:00,0,0,1.1,0.6,102530,91.4689117531601,-0.132250325713143,NA,0,0,0,NA,NA,NA,NA,3,0
"1658",2004-03-11 01:30:00,0,0,0.7,0.2,102490,91.3148004918028,-0.551239041955015,NA,0,0,0,NA,NA,NA,NA,3,1
"1659",2004-03-11 02:30:00,0,0,0,-0.6,102410,88.7110030552325,-1.63725738012828,NA,0,0,0,NA,NA,NA,NA,3,2
"1660",2004-03-11 03:30:00,0,0,0,-0.4,102320,92.4536185595897,-1.07500018706519,NA,0,0,0,NA,NA,NA,NA,3,3
"1661",2004-03-11 04:30:00,0,0,0.3,-0.2,102200,90.9809828327968,-0.997048490088806,NA,0,0,0,NA,NA,NA,NA,3,4
"1662",2004-03-11 05:30:00,0,0,0.6,0.2,102140,93.0250156260197,-0.39593575573711,NA,0,0,0,NA,NA,NA,NA,3,5
"1663",2004-03-11 06:30:00,2,2,0.7,0.3,102070,93.0595476533886,-0.291674657799215,1,NA,NA,0.0331348244421823,NA,NA,NA,NA,3,6
"1664",2004-03-11 07:30:00,24,24,1.1,0.5,102010,89.8068166174926,-0.384091106320552,1,0.122517423177286,0,0.397617893306188,20.986144637279,21.3837625305851,0.533657429334696,11.1833716667441,3,7
"1665",2004-03-11 08:30:00,57,57,1.3,0.8,101960,91.5727264991273,0.0813114546583202,1,0.144690403682916,0,0.944342496602197,50.001680611634,50.9460231082362,0.771905726983441,38.5390164641927,3,8
"1666",2004-03-11 09:30:00,84,84,1.9,1.2,101880,88.5479997366027,0.211195612672397,1,0.14985134451893,0,1.39166262657166,74.4278998050309,75.8195624316026,0.853471939324708,63.4156716075057,3,9
"1667",2004-03-11 10:30:00,105,105,2.7,1.8,101810,85.8243742777725,0.567121830996711,1,0.153422433438195,0,1.73957828321457,93.8080749029154,95.5476531861299,0.890994947327214,83.4298266934584,3,10
"1668",2004-03-11 11:30:00,117,117,3.7,2.4,101720,80.494252407793,0.658763177236078,1,0.154555314341721,0,1.93838722986767,104.978304868861,106.916692098728,0.90432464806819,94.7536519557016,3,11
"1669",2004-03-11 12:30:00,120,120,4.9,2.9,101640,71.7350926750204,0.229333790666049,1,0.155138849841007,0,1.98808946653094,107.788250447968,109.776339914499,0.903025100056735,97.1481745284492,3,12
"1670",2004-03-11 13:30:00,113,113,4.3,2.3,101560,71.0442109907706,-0.480542913333989,1,0.154213491223307,0,1.8721175809833,101.227437334064,103.099554915047,0.896194187431034,90.5492774047603,3,13
"1671",2004-03-11 14:30:00,98,98,4.4,2.3,101440,69.7841309886516,-0.62970400310707,1,0.153711669499684,0,1.62360639766694,87.3277795115136,88.9513859091805,0.871794048374397,75.9963430536722,3,14
"1672",2004-03-11 15:30:00,74,74,4.3,2,101300,66.8887110534005,-1.30384805724271,1,0.149667125061577,0,1.22598850436075,65.298866375074,66.5248548794348,0.818019457862698,53.3302532084125,3,15
"1673",2004-03-11 16:30:00,44,44,4.2,2,101220,68.1656365327293,-1.14178369292668,1,0.140508892783538,0,0.728966137728012,38.5551558657652,39.2841220034932,0.697686768634509,26.8598518964757,3,16
